,Month,Day,Hour,District,Crime_Count,Alarm
4857,2,2,6,5.0,11,0
4858,2,2,7,5.0,21,1
4859,2,2,8,5.0,27,1
4860,2,2,9,5.0,33,1
4861,2,2,10,5.0,30,1
3797,2,0,2,5.0,11,0
3799,2,0,4,5.0,10,0
22299,7,0,23,5.0,40,2
3800,2,0,5,5.0,7,0
33925,10,1,23,5.0,30,1
3814,2,0,19,5.0,23,1
3813,2,0,18,5.0,23,1
3812,2,0,17,5.0,22,1
3811,2,0,16,5.0,16,1
3810,2,0,15,5.0,26,1
3809,2,0,14,5.0,23,1
3808,2,0,13,5.0,17,1
3807,2,0,12,5.0,41,2
3806,2,0,11,5.0,27,1
3805,2,0,10,5.0,23,1
3804,2,0,9,5.0,17,1
3803,2,0,8,5.0,8,0
3802,2,0,7,5.0,8,0
3801,2,0,6,5.0,6,0
4862,2,2,11,5.0,23,1
4863,2,2,12,5.0,36,2
4864,2,2,13,5.0,36,2
4865,2,2,14,5.0,24,1
23342,7,2,9,5.0,26,1
23343,7,2,10,5.0,22,1
23344,7,2,11,5.0,25,1
23345,7,2,12,5.0,30,1
23346,7,2,13,5.0,25,1
23347,7,2,14,5.0,30,1
23348,7,2,15,5.0,43,2
23349,7,2,16,5.0,23,1
23350,7,2,17,5.0,26,1
23351,7,2,18,5.0,19,1
23352,7,2,19,5.0,33,1
23353,7,2,20,5.0,23,1
23354,7,2,21,5.0,42,2
23355,7,2,22,5.0,25,1
23356,7,2,23,5.0,31,1
23341,7,2,8,5.0,28,1
23340,7,2,7,5.0,14,0
23339,7,2,6,5.0,11,0
4872,2,2,21,5.0,17,1
4866,2,2,15,5.0,31,1
4867,2,2,16,5.0,21,1
4868,2,2,17,5.0,23,1
4869,2,2,18,5.0,23,1
4870,2,2,19,5.0,24,1
4871,2,2,20,5.0,22,1
4873,2,2,22,5.0,20,1
23338,7,2,5,5.0,12,0
4874,2,2,23,5.0,17,1
23333,7,2,0,5.0,27,1
23334,7,2,1,5.0,18,1
23335,7,2,2,5.0,7,0
23336,7,2,3,5.0,6,0
23337,7,2,4,5.0,14,0
12785,4,3,15,5.0,45,2
646,1,1,23,5.0,26,1
21241,6,5,22,5.0,31,1
7503,3,0,15,5.0,27,1
7497,3,0,9,5.0,20,1
7498,3,0,10,5.0,25,1
7499,3,0,11,5.0,32,1
7500,3,0,12,5.0,34,2
7501,3,0,13,5.0,23,1
7502,3,0,14,5.0,26,1
7504,3,0,16,5.0,25,1
24391,7,4,0,5.0,22,1
7505,3,0,17,5.0,30,1
7506,3,0,18,5.0,18,1
7507,3,0,19,5.0,33,1
7508,3,0,20,5.0,37,2
7509,3,0,21,5.0,35,2
7510,3,0,22,5.0,27,1
7496,3,0,8,5.0,14,0
7495,3,0,7,5.0,13,0
7494,3,0,6,5.0,11,0
7493,3,0,5,5.0,7,0
7492,3,0,4,5.0,19,1
7491,3,0,3,5.0,14,0
7490,3,0,2,5.0,19,1
7489,3,0,1,5.0,17,1
7488,3,0,0,5.0,21,1
14374,4,6,21,5.0,45,2
14373,4,6,20,5.0,31,1
14372,4,6,19,5.0,33,1
14371,4,6,18,5.0,38,2
14370,4,6,17,5.0,34,2
14369,4,6,16,5.0,30,1
14368,4,6,15,5.0,30,1
14367,4,6,14,5.0,18,1
7511,3,0,23,5.0,19,1
24392,7,4,1,5.0,20,1
39714,11,5,7,5.0,16,1
29692,9,0,19,5.0,28,1
24411,7,4,20,5.0,28,1
24412,7,4,21,5.0,26,1
24413,7,4,22,5.0,28,1
24414,7,4,23,5.0,20,1
29694,9,0,21,5.0,24,1
29693,9,0,20,5.0,26,1
34957,10,3,0,5.0,14,0
24393,7,4,2,5.0,13,0
34958,10,3,1,5.0,10,0
34959,10,3,2,5.0,8,0
34960,10,3,3,5.0,6,0
34961,10,3,4,5.0,3,0
34962,10,3,5,5.0,7,0
34963,10,3,6,5.0,6,0
24410,7,4,19,5.0,27,1
24409,7,4,18,5.0,32,1
24408,7,4,17,5.0,24,1
24407,7,4,16,5.0,26,1
24406,7,4,15,5.0,26,1
24405,7,4,14,5.0,34,2
24404,7,4,13,5.0,25,1
24403,7,4,12,5.0,42,2
24402,7,4,11,5.0,30,1
24401,7,4,10,5.0,26,1
24400,7,4,9,5.0,24,1
24399,7,4,8,5.0,20,1
24398,7,4,7,5.0,13,0
24397,7,4,6,5.0,11,0
24396,7,4,5,5.0,4,0
24395,7,4,4,5.0,7,0
24394,7,4,3,5.0,9,0
14366,4,6,13,5.0,23,1
14365,4,6,12,5.0,40,2
14364,4,6,11,5.0,27,1
37615,11,1,18,5.0,32,1
37609,11,1,12,5.0,31,1
37610,11,1,13,5.0,27,1
37611,11,1,14,5.0,27,1
37612,11,1,15,5.0,25,1
37613,11,1,16,5.0,25,1
37614,11,1,17,5.0,22,1
37616,11,1,19,5.0,23,1
14363,4,6,10,5.0,38,2
20185,6,3,23,5.0,13,0
20184,6,3,22,5.0,32,1
20183,6,3,21,5.0,38,2
20182,6,3,20,5.0,20,1
20181,6,3,19,5.0,35,2
20180,6,3,18,5.0,28,1
37608,11,1,11,5.0,18,1
37607,11,1,10,5.0,24,1
37606,11,1,9,5.0,30,1
37605,11,1,8,5.0,25,1
37604,11,1,7,5.0,13,0
37603,11,1,6,5.0,6,0
37602,11,1,5,5.0,6,0
37601,11,1,4,5.0,5,0
37600,11,1,3,5.0,7,0
37599,11,1,2,5.0,10,0
37598,11,1,1,5.0,8,0
37597,11,1,0,5.0,13,0
2738,1,5,0,5.0,27,1
39709,11,5,2,5.0,6,0
39710,11,5,3,5.0,13,0
39711,11,5,4,5.0,3,0
39712,11,5,5,5.0,3,0
20179,6,3,17,5.0,28,1
20178,6,3,16,5.0,19,1
20177,6,3,15,5.0,37,2
39707,11,5,0,5.0,17,1
14362,4,6,9,5.0,25,1
14361,4,6,8,5.0,14,0
14360,4,6,7,5.0,10,0
14359,4,6,6,5.0,6,0
14358,4,6,5,5.0,10,0
14357,4,6,4,5.0,19,1
14356,4,6,3,5.0,19,1
14355,4,6,2,5.0,24,1
14354,4,6,1,5.0,17,1
14353,4,6,0,5.0,28,1
37620,11,1,23,5.0,16,1
37619,11,1,22,5.0,18,1
37618,11,1,21,5.0,22,1
37617,11,1,20,5.0,29,1
39708,11,5,1,5.0,15,1
20176,6,3,14,5.0,25,1
20162,6,3,0,5.0,24,1
20163,6,3,1,5.0,14,0
20164,6,3,2,5.0,8,0
20165,6,3,3,5.0,12,0
21240,6,5,21,5.0,17,1
20167,6,3,5,5.0,12,0
20168,6,3,6,5.0,9,0
20169,6,3,7,5.0,16,1
20170,6,3,8,5.0,22,1
20171,6,3,9,5.0,29,1
20172,6,3,10,5.0,26,1
20173,6,3,11,5.0,27,1
20174,6,3,12,5.0,34,2
20175,6,3,13,5.0,18,1
34964,10,3,7,5.0,6,0
34965,10,3,8,5.0,16,1
34966,10,3,9,5.0,32,1
8023,3,1,7,5.0,16,1
19634,6,2,0,5.0,19,1
8018,3,1,2,5.0,14,0
8019,3,1,3,5.0,10,0
8020,3,1,4,5.0,4,0
8021,3,1,5,5.0,8,0
8022,3,1,6,5.0,6,0
8024,3,1,8,5.0,26,1
19653,6,2,19,5.0,31,1
8025,3,1,9,5.0,28,1
8026,3,1,10,5.0,29,1
8027,3,1,11,5.0,33,1
8028,3,1,12,5.0,47,2
8029,3,1,13,5.0,35,2
8030,3,1,14,5.0,27,1
19635,6,2,1,5.0,14,0
19636,6,2,2,5.0,13,0
19637,6,2,3,5.0,5,0
19638,6,2,4,5.0,5,0
19639,6,2,5,5.0,12,0
19640,6,2,6,5.0,9,0
19641,6,2,7,5.0,13,0
19642,6,2,8,5.0,28,1
19643,6,2,9,5.0,19,1
19644,6,2,10,5.0,33,1
19645,6,2,11,5.0,31,1
19646,6,2,12,5.0,35,2
19647,6,2,13,5.0,28,1
19648,6,2,14,5.0,29,1
19649,6,2,15,5.0,21,1
19650,6,2,16,5.0,25,1
19651,6,2,17,5.0,25,1
8031,3,1,15,5.0,36,2
8032,3,1,16,5.0,23,1
8033,3,1,17,5.0,34,2
2223,1,4,13,5.0,34,2
29168,8,6,23,5.0,19,1
2210,1,4,0,5.0,22,1
2211,1,4,1,5.0,5,0
2212,1,4,2,5.0,10,0
2213,1,4,3,5.0,8,0
2214,1,4,4,5.0,7,0
2215,1,4,5,5.0,7,0
2216,1,4,6,5.0,9,0
2217,1,4,7,5.0,17,1
2218,1,4,8,5.0,19,1
2219,1,4,9,5.0,24,1
2220,1,4,10,5.0,30,1
2221,1,4,11,5.0,31,1
2222,1,4,12,5.0,38,2
2224,1,4,14,5.0,37,2
8034,3,1,18,5.0,37,2
2225,1,4,15,5.0,31,1
2226,1,4,16,5.0,40,2
2227,1,4,17,5.0,25,1
2228,1,4,18,5.0,26,1
2229,1,4,19,5.0,31,1
2230,1,4,20,5.0,26,1
2231,1,4,21,5.0,26,1
2232,1,4,22,5.0,17,1
2233,1,4,23,5.0,16,1
8039,3,1,23,5.0,24,1
8038,3,1,22,5.0,36,2
8037,3,1,21,5.0,27,1
8036,3,1,20,5.0,32,1
8035,3,1,19,5.0,32,1
19652,6,2,18,5.0,23,1
19654,6,2,20,5.0,32,1
34967,10,3,10,5.0,31,1
29681,9,0,8,5.0,14,0
29687,9,0,14,5.0,26,1
29686,9,0,13,5.0,27,1
29685,9,0,12,5.0,22,1
29684,9,0,11,5.0,34,2
29683,9,0,10,5.0,18,1
29682,9,0,9,5.0,21,1
29680,9,0,7,5.0,7,0
19655,6,2,21,5.0,30,1
29679,9,0,6,5.0,6,0
29678,9,0,5,5.0,12,0
29677,9,0,4,5.0,16,1
29676,9,0,3,5.0,12,0
29675,9,0,2,5.0,17,1
29674,9,0,1,5.0,13,0
29688,9,0,15,5.0,29,1
29689,9,0,16,5.0,28,1
29690,9,0,17,5.0,23,1
29691,9,0,18,5.0,35,2
34980,10,3,23,5.0,18,1
34979,10,3,22,5.0,23,1
34978,10,3,21,5.0,20,1
34977,10,3,20,5.0,32,1
34976,10,3,19,5.0,20,1
34975,10,3,18,5.0,31,1
34974,10,3,17,5.0,25,1
34973,10,3,16,5.0,25,1
34972,10,3,15,5.0,20,1
34971,10,3,14,5.0,28,1
34970,10,3,13,5.0,22,1
34969,10,3,12,5.0,25,1
34968,10,3,11,5.0,18,1
29673,9,0,0,5.0,17,1
14375,4,6,22,5.0,22,1
14376,4,6,23,5.0,28,1
42880,12,4,7,5.0,11,0
19656,6,2,22,5.0,26,1
19657,6,2,23,5.0,20,1
27581,8,3,21,5.0,22,1
8017,3,1,1,5.0,17,1
645,1,1,22,5.0,24,1
29167,8,6,22,5.0,25,1
42874,12,4,1,5.0,14,0
42875,12,4,2,5.0,7,0
42876,12,4,3,5.0,6,0
27582,8,3,22,5.0,37,2
27583,8,3,23,5.0,13,0
42877,12,4,4,5.0,5,0
42878,12,4,5,5.0,10,0
42879,12,4,6,5.0,11,0
42881,12,4,8,5.0,17,1
42896,12,4,23,5.0,16,1
42882,12,4,9,5.0,35,2
42883,12,4,10,5.0,15,1
42884,12,4,11,5.0,36,2
42885,12,4,12,5.0,28,1
42886,12,4,13,5.0,21,1
42887,12,4,14,5.0,22,1
42888,12,4,15,5.0,23,1
42889,12,4,16,5.0,20,1
42890,12,4,17,5.0,20,1
42891,12,4,18,5.0,27,1
42892,12,4,19,5.0,32,1
42893,12,4,20,5.0,22,1
42894,12,4,21,5.0,13,0
42895,12,4,22,5.0,18,1
39713,11,5,6,5.0,8,0
20166,6,3,4,5.0,11,0
39715,11,5,8,5.0,17,1
20700,6,4,10,5.0,27,1
31801,9,4,14,5.0,18,1
39716,11,5,9,5.0,22,1
31803,9,4,16,5.0,32,1
31804,9,4,17,5.0,33,1
31805,9,4,18,5.0,39,2
31806,9,4,19,5.0,31,1
31807,9,4,20,5.0,21,1
31808,9,4,21,5.0,25,1
31809,9,4,22,5.0,28,1
31810,9,4,23,5.0,18,1
43401,12,5,0,5.0,21,1
6981,2,6,21,5.0,26,1
6980,2,6,20,5.0,27,1
6979,2,6,19,5.0,14,0
6978,2,6,18,5.0,25,1
6977,2,6,17,5.0,25,1
6976,2,6,16,5.0,24,1
6975,2,6,15,5.0,26,1
6974,2,6,14,5.0,18,1
6973,2,6,13,5.0,29,1
6972,2,6,12,5.0,23,1
6971,2,6,11,5.0,24,1
6970,2,6,10,5.0,30,1
6969,2,6,9,5.0,18,1
6968,2,6,8,5.0,12,0
6967,2,6,7,5.0,5,0
6966,2,6,6,5.0,9,0
6965,2,6,5,5.0,8,0
6964,2,6,4,5.0,7,0
31800,9,4,13,5.0,31,1
31799,9,4,12,5.0,33,1
31798,9,4,11,5.0,31,1
23884,7,3,22,5.0,31,1
20702,6,4,12,5.0,47,2
20703,6,4,13,5.0,27,1
20704,6,4,14,5.0,29,1
20705,6,4,15,5.0,26,1
20706,6,4,16,5.0,27,1
20707,6,4,17,5.0,20,1
20708,6,4,18,5.0,37,2
20709,6,4,19,5.0,14,0
20710,6,4,20,5.0,31,1
20711,6,4,21,5.0,23,1
20712,6,4,22,5.0,32,1
20713,6,4,23,5.0,22,1
23885,7,3,23,5.0,26,1
23883,7,3,21,5.0,29,1
31797,9,4,10,5.0,26,1
23882,7,3,20,5.0,18,1
23881,7,3,19,5.0,36,2
23880,7,3,18,5.0,32,1
31787,9,4,0,5.0,25,1
31788,9,4,1,5.0,6,0
31789,9,4,2,5.0,5,0
31790,9,4,3,5.0,7,0
31791,9,4,4,5.0,6,0
31792,9,4,5,5.0,11,0
31793,9,4,6,5.0,5,0
31794,9,4,7,5.0,9,0
31795,9,4,8,5.0,18,1
31796,9,4,9,5.0,29,1
6963,2,6,3,5.0,8,0
6962,2,6,2,5.0,8,0
6961,2,6,1,5.0,15,1
21225,6,5,6,5.0,3,0
12778,4,3,8,5.0,19,1
12779,4,3,9,5.0,25,1
12780,4,3,10,5.0,48,2
12781,4,3,11,5.0,32,1
12782,4,3,12,5.0,36,2
12783,4,3,13,5.0,36,2
12784,4,3,14,5.0,37,2
21219,6,5,0,5.0,34,2
21220,6,5,1,5.0,17,1
21221,6,5,2,5.0,12,0
21222,6,5,3,5.0,18,1
21223,6,5,4,5.0,6,0
21224,6,5,5,5.0,4,0
21226,6,5,7,5.0,17,1
12776,4,3,6,5.0,11,0
21227,6,5,8,5.0,22,1
21228,6,5,9,5.0,26,1
21229,6,5,10,5.0,29,1
21230,6,5,11,5.0,28,1
21231,6,5,12,5.0,32,1
21232,6,5,13,5.0,37,2
21233,6,5,14,5.0,29,1
21234,6,5,15,5.0,27,1
21235,6,5,16,5.0,29,1
21236,6,5,17,5.0,27,1
21237,6,5,18,5.0,28,1
21238,6,5,19,5.0,21,1
21239,6,5,20,5.0,23,1
12777,4,3,7,5.0,14,0
12775,4,3,5,5.0,9,0
6960,2,6,0,5.0,18,1
41300,12,1,10,5.0,26,1
41313,12,1,23,5.0,17,1
41312,12,1,22,5.0,19,1
41311,12,1,21,5.0,24,1
41310,12,1,20,5.0,14,0
41309,12,1,19,5.0,17,1
41308,12,1,18,5.0,21,1
41307,12,1,17,5.0,18,1
41306,12,1,16,5.0,22,1
41305,12,1,15,5.0,22,1
41304,12,1,14,5.0,20,1
41303,12,1,13,5.0,20,1
41302,12,1,12,5.0,25,1
41301,12,1,11,5.0,20,1
41299,12,1,9,5.0,25,1
12774,4,3,4,5.0,3,0
41298,12,1,8,5.0,23,1
41297,12,1,7,5.0,15,1
41296,12,1,6,5.0,7,0
41295,12,1,5,5.0,7,0
41294,12,1,4,5.0,8,0
41293,12,1,3,5.0,5,0
41292,12,1,2,5.0,3,0
41291,12,1,1,5.0,9,0
41290,12,1,0,5.0,18,1
12770,4,3,0,5.0,24,1
12771,4,3,1,5.0,16,1
12772,4,3,2,5.0,12,0
12773,4,3,3,5.0,16,1
20701,6,4,11,5.0,31,1
31802,9,4,15,5.0,23,1
20699,6,4,9,5.0,25,1
39725,11,5,18,5.0,32,1
43403,12,5,2,5.0,6,0
43402,12,5,1,5.0,6,0
2742,1,5,4,5.0,8,0
2743,1,5,5,5.0,7,0
2744,1,5,6,5.0,9,0
2745,1,5,7,5.0,19,1
2746,1,5,8,5.0,21,1
2747,1,5,9,5.0,29,1
2748,1,5,10,5.0,29,1
2749,1,5,11,5.0,30,1
2750,1,5,12,5.0,33,1
39724,11,5,17,5.0,35,2
43405,12,5,4,5.0,8,0
2751,1,5,13,5.0,31,1
39723,11,5,16,5.0,26,1
39722,11,5,15,5.0,15,1
2752,1,5,14,5.0,33,1
2753,1,5,15,5.0,38,2
2754,1,5,16,5.0,28,1
2755,1,5,17,5.0,21,1
2756,1,5,18,5.0,29,1
39721,11,5,14,5.0,17,1
39720,11,5,13,5.0,21,1
39719,11,5,12,5.0,21,1
43404,12,5,3,5.0,8,0
39726,11,5,19,5.0,25,1
39717,11,5,10,5.0,24,1
43418,12,5,17,5.0,22,1
43407,12,5,6,5.0,13,0
43406,12,5,5,5.0,7,0
43410,12,5,9,5.0,19,1
43411,12,5,10,5.0,17,1
43412,12,5,11,5.0,22,1
43413,12,5,12,5.0,23,1
43414,12,5,13,5.0,23,1
43415,12,5,14,5.0,24,1
20698,6,4,8,5.0,23,1
43416,12,5,15,5.0,25,1
43417,12,5,16,5.0,21,1
43419,12,5,18,5.0,36,2
39727,11,5,20,5.0,33,1
43420,12,5,19,5.0,18,1
43421,12,5,20,5.0,31,1
43422,12,5,21,5.0,20,1
43423,12,5,22,5.0,28,1
43424,12,5,23,5.0,29,1
2741,1,5,3,5.0,8,0
2740,1,5,2,5.0,10,0
2739,1,5,1,5.0,14,0
39730,11,5,23,5.0,23,1
39729,11,5,22,5.0,12,0
39728,11,5,21,5.0,17,1
43409,12,5,8,5.0,18,1
39718,11,5,11,5.0,23,1
20690,6,4,0,5.0,34,2
6982,2,6,22,5.0,27,1
2759,1,5,21,5.0,24,1
2760,1,5,22,5.0,36,2
2761,1,5,23,5.0,31,1
29695,9,0,22,5.0,27,1
29696,9,0,23,5.0,17,1
6983,2,6,23,5.0,19,1
20691,6,4,1,5.0,17,1
2757,1,5,19,5.0,34,2
20692,6,4,2,5.0,17,1
20693,6,4,3,5.0,10,0
20694,6,4,4,5.0,4,0
20695,6,4,5,5.0,10,0
20696,6,4,6,5.0,6,0
20697,6,4,7,5.0,10,0
2758,1,5,20,5.0,30,1
43408,12,5,7,5.0,4,0
80,1,0,8,4.0,17,1
13280,4,4,7,4.0,21,1
13278,4,4,5,4.0,12,0
12769,4,3,23,4.0,34,2
13277,4,4,4,4.0,12,0
13276,4,4,3,4.0,10,0
13275,4,4,2,4.0,16,1
13274,4,4,1,4.0,13,0
13273,4,4,0,4.0,35,2
29143,8,6,22,4.0,43,2
29144,8,6,23,4.0,41,2
29126,8,6,5,4.0,15,1
29127,8,6,6,4.0,8,0
29128,8,6,7,4.0,17,1
29129,8,6,8,4.0,21,1
29130,8,6,9,4.0,21,1
29131,8,6,10,4.0,32,1
29132,8,6,11,4.0,25,1
29133,8,6,12,4.0,42,2
29134,8,6,13,4.0,26,1
29135,8,6,14,4.0,38,2
13279,4,4,6,4.0,14,0
13281,4,4,8,4.0,24,1
79,1,0,7,4.0,8,0
13282,4,4,9,4.0,38,2
11701,4,1,12,4.0,43,2
11702,4,1,13,4.0,35,2
11703,4,1,14,4.0,39,2
11704,4,1,15,4.0,61,2
11705,4,1,16,4.0,55,2
11706,4,1,17,4.0,32,1
29123,8,6,2,4.0,21,1
29124,8,6,3,4.0,33,1
13291,4,4,18,4.0,40,2
13290,4,4,17,4.0,46,2
13289,4,4,16,4.0,41,2
13288,4,4,15,4.0,48,2
13287,4,4,14,4.0,37,2
13286,4,4,13,4.0,30,1
13285,4,4,12,4.0,39,2
94,1,0,22,4.0,33,1
13284,4,4,11,4.0,32,1
13283,4,4,10,4.0,29,1
29125,8,6,4,4.0,26,1
29136,8,6,15,4.0,39,2
29137,8,6,16,4.0,44,2
29138,8,6,17,4.0,42,2
29139,8,6,18,4.0,32,1
11689,4,1,0,4.0,30,1
11690,4,1,1,4.0,27,1
11691,4,1,2,4.0,17,1
11692,4,1,3,4.0,10,0
11693,4,1,4,4.0,14,0
42344,12,3,23,4.0,8,0
37595,11,1,22,4.0,34,2
29142,8,6,21,4.0,35,2
37594,11,1,21,4.0,43,2
11694,4,1,5,4.0,7,0
11695,4,1,6,4.0,9,0
11696,4,1,7,4.0,26,1
11697,4,1,8,4.0,40,2
74,1,0,2,4.0,28,1
11698,4,1,9,4.0,44,2
75,1,0,3,4.0,23,1
76,1,0,4,4.0,16,1
77,1,0,5,4.0,17,1
78,1,0,6,4.0,15,1
37596,11,1,23,4.0,20,1
86,1,0,14,4.0,32,1
87,1,0,15,4.0,27,1
11709,4,1,20,4.0,46,2
29140,8,6,19,4.0,46,2
29141,8,6,20,4.0,39,2
93,1,0,21,4.0,28,1
92,1,0,20,4.0,32,1
91,1,0,19,4.0,35,2
11707,4,1,18,4.0,50,2
11700,4,1,11,4.0,29,1
11708,4,1,19,4.0,38,2
90,1,0,18,4.0,33,1
88,1,0,16,4.0,40,2
11710,4,1,21,4.0,32,1
11711,4,1,22,4.0,38,2
85,1,0,13,4.0,27,1
84,1,0,12,4.0,34,2
83,1,0,11,4.0,41,2
82,1,0,10,4.0,31,1
81,1,0,9,4.0,26,1
89,1,0,17,4.0,30,1
11699,4,1,10,4.0,37,2
12749,4,3,3,4.0,13,0
12768,4,3,22,4.0,47,2
42325,12,3,4,4.0,13,0
42327,12,3,6,4.0,15,1
42328,12,3,7,4.0,14,0
42329,12,3,8,4.0,26,1
42330,12,3,9,4.0,27,1
12239,4,2,22,4.0,38,2
12238,4,2,21,4.0,36,2
12237,4,2,20,4.0,51,2
12236,4,2,19,4.0,34,2
12235,4,2,18,4.0,35,2
12234,4,2,17,4.0,26,1
12233,4,2,16,4.0,40,2
12232,4,2,15,4.0,34,2
12231,4,2,14,4.0,39,2
12230,4,2,13,4.0,34,2
12229,4,2,12,4.0,36,2
12228,4,2,11,4.0,34,2
12227,4,2,10,4.0,46,2
12226,4,2,9,4.0,36,2
12225,4,2,8,4.0,29,1
12224,4,2,7,4.0,28,1
12223,4,2,6,4.0,23,1
12222,4,2,5,4.0,10,0
12221,4,2,4,4.0,9,0
12220,4,2,3,4.0,8,0
12219,4,2,2,4.0,19,1
12218,4,2,1,4.0,24,1
12217,4,2,0,4.0,31,1
42326,12,3,5,4.0,6,0
620,1,1,21,4.0,32,1
42332,12,3,11,4.0,21,1
621,1,1,22,4.0,23,1
619,1,1,20,4.0,33,1
618,1,1,19,4.0,32,1
617,1,1,18,4.0,38,2
616,1,1,17,4.0,34,2
615,1,1,16,4.0,41,2
614,1,1,15,4.0,40,2
613,1,1,14,4.0,42,2
612,1,1,13,4.0,41,2
611,1,1,12,4.0,59,2
610,1,1,11,4.0,38,2
609,1,1,10,4.0,31,1
608,1,1,9,4.0,28,1
607,1,1,8,4.0,24,1
606,1,1,7,4.0,17,1
605,1,1,6,4.0,15,1
604,1,1,5,4.0,8,0
12240,4,2,23,4.0,29,1
603,1,1,4,4.0,5,0
602,1,1,3,4.0,10,0
601,1,1,2,4.0,14,0
600,1,1,1,4.0,23,1
599,1,1,0,4.0,51,2
37593,11,1,20,4.0,34,2
42322,12,3,1,4.0,20,1
42323,12,3,2,4.0,16,1
42324,12,3,3,4.0,12,0
622,1,1,23,4.0,19,1
42331,12,3,10,4.0,35,2
42333,12,3,12,4.0,27,1
12767,4,3,21,4.0,49,2
12764,4,3,18,4.0,45,2
12762,4,3,16,4.0,49,2
12761,4,3,15,4.0,39,2
12760,4,3,14,4.0,43,2
12759,4,3,13,4.0,40,2
12758,4,3,12,4.0,35,2
12757,4,3,11,4.0,46,2
12756,4,3,10,4.0,39,2
12755,4,3,9,4.0,49,2
12754,4,3,8,4.0,26,1
12753,4,3,7,4.0,24,1
12752,4,3,6,4.0,10,0
12751,4,3,5,4.0,12,0
12750,4,3,4,4.0,4,0
12748,4,3,2,4.0,22,1
12747,4,3,1,4.0,26,1
12746,4,3,0,4.0,34,2
37580,11,1,7,4.0,11,0
37579,11,1,6,4.0,16,1
37578,11,1,5,4.0,13,0
37577,11,1,4,4.0,13,0
73,1,0,1,4.0,28,1
37576,11,1,3,4.0,11,0
37575,11,1,2,4.0,13,0
37574,11,1,1,4.0,7,0
37573,11,1,0,4.0,28,1
12765,4,3,19,4.0,37,2
12766,4,3,20,4.0,31,1
12763,4,3,17,4.0,41,2
37581,11,1,8,4.0,18,1
42334,12,3,13,4.0,25,1
37582,11,1,9,4.0,44,2
42335,12,3,14,4.0,29,1
42336,12,3,15,4.0,39,2
42337,12,3,16,4.0,33,1
42338,12,3,17,4.0,32,1
42339,12,3,18,4.0,33,1
42340,12,3,19,4.0,31,1
42341,12,3,20,4.0,27,1
42342,12,3,21,4.0,23,1
42343,12,3,22,4.0,24,1
13293,4,4,20,4.0,32,1
13292,4,4,19,4.0,35,2
11712,4,1,23,4.0,29,1
42321,12,3,0,4.0,20,1
72,1,0,0,4.0,33,1
37592,11,1,19,4.0,40,2
37591,11,1,18,4.0,28,1
13294,4,4,21,4.0,43,2
13295,4,4,22,4.0,40,2
13296,4,4,23,4.0,22,1
37590,11,1,17,4.0,29,1
37589,11,1,16,4.0,32,1
37588,11,1,15,4.0,38,2
37587,11,1,14,4.0,31,1
37586,11,1,13,4.0,35,2
37585,11,1,12,4.0,41,2
37584,11,1,11,4.0,30,1
37583,11,1,10,4.0,30,1
95,1,0,23,4.0,39,2
4319,2,1,20,4.0,36,2
38100,11,2,0,4.0,30,1
6944,2,6,8,4.0,10,0
6942,2,6,6,4.0,7,0
6941,2,6,5,4.0,17,1
6940,2,6,4,4.0,20,1
6939,2,6,3,4.0,19,1
6938,2,6,2,4.0,20,1
6937,2,6,1,4.0,22,1
6936,2,6,0,4.0,22,1
41289,12,1,23,4.0,22,1
41288,12,1,22,4.0,19,1
41287,12,1,21,4.0,25,1
41286,12,1,20,4.0,35,2
41285,12,1,19,4.0,21,1
41284,12,1,18,4.0,28,1
41283,12,1,17,4.0,39,2
41282,12,1,16,4.0,25,1
41281,12,1,15,4.0,27,1
41280,12,1,14,4.0,44,2
41279,12,1,13,4.0,36,2
41278,12,1,12,4.0,34,2
41277,12,1,11,4.0,32,1
41276,12,1,10,4.0,27,1
6943,2,6,7,4.0,12,0
6945,2,6,9,4.0,24,1
41274,12,1,8,4.0,23,1
6946,2,6,10,4.0,21,1
2731,1,5,17,4.0,38,2
2732,1,5,18,4.0,42,2
2733,1,5,19,4.0,41,2
2734,1,5,20,4.0,42,2
2735,1,5,21,4.0,34,2
2736,1,5,22,4.0,44,2
2737,1,5,23,4.0,36,2
29121,8,6,0,4.0,41,2
6959,2,6,23,4.0,23,1
6958,2,6,22,4.0,23,1
6957,2,6,21,4.0,27,1
6956,2,6,20,4.0,34,2
6955,2,6,19,4.0,41,2
6954,2,6,18,4.0,29,1
6953,2,6,17,4.0,26,1
6952,2,6,16,4.0,35,2
6951,2,6,15,4.0,39,2
6950,2,6,14,4.0,33,1
6949,2,6,13,4.0,21,1
6948,2,6,12,4.0,31,1
6947,2,6,11,4.0,18,1
41275,12,1,9,4.0,22,1
41273,12,1,7,4.0,13,0
8004,3,1,12,4.0,46,2
3260,1,6,17,4.0,40,2
3262,1,6,19,4.0,31,1
3263,1,6,20,4.0,47,2
3264,1,6,21,4.0,47,2
3265,1,6,22,4.0,51,2
6432,2,5,23,4.0,31,1
6431,2,5,22,4.0,34,2
6430,2,5,21,4.0,24,1
6429,2,5,20,4.0,43,2
6428,2,5,19,4.0,41,2
6427,2,5,18,4.0,34,2
6426,2,5,17,4.0,39,2
6425,2,5,16,4.0,40,2
6424,2,5,15,4.0,42,2
6423,2,5,14,4.0,30,1
6422,2,5,13,4.0,33,1
